l,b,ra,dec,parallax
298.310290140139,-42.5681938845282,25.3754164678922,-74.1078542305713,4.87236053007135
299.084251400046,-43.2362045949139,22.8263360774332,-73.592937990179,4.72542432889497
302.473385365139,-43.297884498288,14.0576024243493,-73.8260984162932,6.47968357142937
302.901777862659,-43.915119670912,12.9346617349089,-73.2131127288695,4.0656035976484
301.568792995317,-43.5761511419119,16.3414433269387,-73.5152165703717,4.5352709523315
301.861526125614,-44.0821837814897,15.4937914850435,-73.0241596687569,6.76318133199938
301.616293641657,-44.1124487218028,16.0885090540444,-72.9827921377589,3.68725302954067
301.16705925046,-44.7175873049684,16.9994354162701,-72.3538727764336,6.33273402761665
300.316913756743,-43.9728300309598,19.3165519519039,-73.0240396971784,8.9360901040991
300.478806480021,-44.0903071577669,18.868731240451,-72.9232710108462,3.75601659132403
299.541991535454,-44.3669516140305,20.9618972178425,-72.5473530917614,3.99163837435149
299.712015951185,-44.8775095219348,20.2857225559971,-72.064562841276,5.74596254974841
298.888155275236,-44.8944562940844,22.1333210718751,-71.9413963265747,4.34510997403655
306.50790290548,-45.1062075257841,4.75853311087011,-71.7963767857378,4.60124927760166
305.696180070486,-44.7649948662472,6.41956768407387,-72.2247388306583,4.01641093231544
305.862680527746,-44.8538351475584,6.07968294017035,-72.1197718134063,6.05252432755614
306.316988622725,-45.856667702712,5.57342180009675,-71.0795491708362,5.21868620855924
305.024972702766,-46.0737142137888,8.40008883616757,-70.9819760451519,5.5808457369004
308.485880942272,-45.6747272368523,0.911159332551052,-70.9346476996789,4.80118561507818
307.239027311742,-47.3074622301175,4.48276711200242,-69.5395880857153,4.2942147233114
306.272026097921,-47.2269633336598,6.30139938686068,-69.730797531464,3.67947033476481
305.402278315412,-47.2766973685648,8.01087143625459,-69.7584169871255,4.30402531194836
303.027782171531,-45.5470533961733,12.6470037799354,-71.5810384098053,3.83243979556103
301.51435615224,-45.5283105668689,16.0011874299125,-71.5653344933078,5.54915052643464
301.391696038867,-45.5606143906066,16.264455680735,-71.5268823301754,3.99773304159703
302.745740307246,-46.6898311699664,13.2408993499399,-70.4378672993822,4.83226804675272
303.3742036799,-48.019919064686,12.0299838523244,-69.1054814781774,4.20518888828162
300.982741183264,-46.8341915228421,16.8049347769804,-70.2342848129962,3.64293910891553
301.815857752696,-48.0912789969985,14.9417756114207,-69.0189176050627,3.53821403500198
297.645247533166,-42.4019034723614,27.266277534338,-74.1296692236678,3.91564650229885
296.277786941926,-42.6224913248963,30.4219198733349,-73.5861814285733,3.70455597223689
298.125999714029,-43.7742223325029,24.7376951450183,-72.9079231659347,8.62956519987621
297.147113789161,-43.9022092619439,26.9061227257995,-72.5894286560973,4.06425718423983
296.879143390177,-43.9271018317897,27.4935146511164,-72.5066588604084,4.01949500938514
294.311876373799,-42.7484021689153,34.8140543169743,-72.8790370171781,3.93369043057724
298.479373631831,-44.5414719895518,23.301559902689,-72.2239066702531,4.41285888915936
296.092193873902,-45.2856225329856,27.8046208420914,-71.0403832534691,5.06905991797399
294.785255184629,-45.4102011551526,30.2865582962773,-70.5994152170633,5.74039932887026
292.663379258401,-42.8955931097565,38.0948292248235,-72.1626605167157,6.08635034014445
292.30351781525,-43.180580517818,38.3397739401354,-71.7823283102162,3.6677440346567
293.23622719423,-44.3307238676712,34.7113771071085,-71.1153547674765,6.23827209965072
292.838063861078,-44.0190386847723,35.949262533601,-71.254326422499,6.31538549336548
291.971263775335,-43.6196119080856,38.2585689484728,-71.281965256136,5.92417093586158
292.496437277131,-44.3591788595142,36.0961539755973,-70.8378839273702,4.59665474725699
290.412445076979,-43.4437466116735,41.4486120743911,-70.7979889746131,5.6016896876472
289.030336099867,-43.26494965296,44.167384648261,-70.3252301460353,5.98418946106949
289.026609410663,-43.6170563852729,43.5180758921613,-70.0503558487051,4.49678552960134
290.554209158186,-43.7338736171495,40.685524727227,-70.6214385872781,4.00312420861913
293.004326413783,-44.7236696584183,34.6023744629509,-70.6905406323846,6.21877763384801
293.118699744523,-45.2917399704981,33.6126297568723,-70.2218880392905,8.14366935882786
293.975009861681,-45.8667049148516,31.3006516277601,-69.957350360247,6.2486394890945
293.318817119346,-45.9348319647103,32.4225105455655,-69.7052370262012,3.92675042828369
290.936147232961,-44.6801409361393,38.4448047334941,-69.9887237127205,7.82516996868579
289.839666274336,-45.0919631185546,39.6447914153189,-69.215261860929,10.9207916478283
291.490725855409,-45.4133161657714,36.3687839087522,-69.5688841109271,10.0193195687416
290.502470056943,-45.3732412450687,38.1097297022076,-69.2399149234693,6.95777828707551
289.845853955115,-45.7216906492474,38.6502527722762,-68.696553323191,3.50597651390254
297.665348389759,-47.0765936776889,23.2033184889603,-69.6263006770053,6.47549552754001
294.45067834393,-46.3604248426871,29.86323369367,-69.6317158859704,3.60287420705066
295.639079935494,-46.9129634323215,27.1267741853958,-69.3989222828079,4.01634772970062
299.11459861817,-47.4565751614265,20.2282119402318,-69.4526125823409,3.38286337434232
298.683560304093,-47.8034286415365,20.8624605513167,-69.0598957809562,4.37016644385467
299.528603678841,-48.4850929507322,19.0171557057078,-68.4800724416048,5.492115475381
295.210765823381,-47.59053447846,27.280038458463,-68.6636572256884,13.3776194354208
295.405623129563,-47.6380912864864,26.8961535027724,-68.6612992127813,6.11953267661268
295.067825829423,-47.9584572609151,27.1975098958582,-68.284608155825,3.48168336153004
293.153489373539,-46.1212799129332,32.4898557883842,-69.4875495223389,6.1089269033062
293.890272592531,-46.4447853382898,30.7880217919913,-69.4042317075917,4.190223279333
293.809489623425,-46.8589335965253,30.4699147917089,-69.0019407689982,3.68591141212377
292.75382168803,-47.2385509841214,31.8460526852317,-68.3606472831749,4.33328344145384
291.856128251452,-46.8586903297332,33.792983345425,-68.4279529444269,3.6004441603683
289.649028965138,-47.3546175571072,36.5947222049404,-67.2504693673763,4.06702436604832
294.31155141794,-48.2267714321008,28.2234212321089,-67.8598818559667,5.86620457667916
293.644585418974,-47.9648270030702,29.5806266559469,-67.9393909936601,6.19992728868719
294.533559897149,-48.4215049536505,27.6777560703607,-67.7287945531872,4.19272214632368
293.454326258965,-48.4302948514936,29.4204082676283,-67.4608019327246,5.57669318867241
293.178961287273,-48.3588545386788,29.9323032037612,-67.455749565813,7.88550804220055
309.425808059087,-47.8328476305172,0.804769114603174,-68.6828428435648,3.82156285462364
309.950280436301,-48.489493184564,0.400165109164515,-67.9539887513369,4.21501852871493
307.491455881038,-48.2878319367456,4.54465899136426,-68.5449095608098,3.46472106340348
305.306976853799,-48.4455485196577,8.53830154977529,-68.6029147396231,7.79621691745395
307.505553002394,-49.0109747004518,4.89132857171877,-67.8332662712946,3.82753126348139
306.579428038384,-49.0286722545292,6.48868690445514,-67.9187077574375,5.15823263469091
308.625748130161,-49.0393922004386,3.01111600552041,-67.6510576499577,4.65283229788711
310.320163406204,-49.5289421069775,0.582367668274892,-66.8888976221605,6.68687264173135
310.497941057186,-49.7134032253189,0.440570605110794,-66.6787408365707,10.0219333828067
310.397824023569,-49.7345875151957,0.612561624878067,-66.6775247386942,4.43547736492236
308.665257219586,-50.2583056972285,3.65821864247984,-66.4582445403845,3.46317738600403
307.499252606365,-49.3101293529621,5.0491746190548,-67.5401467035895,9.17647519259317
306.421742503595,-49.8925958001903,7.08067764219665,-67.0787336789333,3.44647819063109
305.568236843408,-49.8994776489578,8.48572053810788,-67.1391233163358,4.43023961473659
305.881091691997,-50.0060123161131,8.00260006047048,-67.0108438451929,4.36449278581591
306.429815827061,-50.2593180316159,7.19678850836632,-66.7148155663232,3.47639793468574
306.62800898091,-50.4914093080296,6.96388796895783,-66.4672647218628,4.17628974095657
301.837533268912,-48.6673805394693,14.8269465008226,-68.4441432296616,20.0329079578979
302.216784198055,-49.0124719987895,14.1175866274421,-68.108789658513,11.5578313123896
301.527835703127,-48.9554846385809,15.3368146380019,-68.1457412584071,3.28610351457876
300.907566247376,-49.6103544297336,16.2833743701311,-67.4640292472826,4.52034110476433
300.314806601184,-49.5728315042868,17.290735265541,-67.4652514366383,3.26940386030623
304.419992022723,-50.2547474013322,10.4393766432163,-66.8455235633195,6.12426363808966
302.09012045704,-49.9808259106641,14.2528828312298,-67.1383131354658,5.89958983804464
302.195588591104,-50.5780671367152,14.0342214324936,-66.5434642226069,4.5913017975556
300.807675805176,-50.2990584534554,16.3013722885125,-66.7723685739343,13.3191542359521
301.59250434076,-50.4727126565462,15.0091322863953,-66.6331692325301,4.39238848787765
308.08682330643,-50.9122382960088,4.88609433086193,-65.8955986390523,4.25605318494156
307.806900811052,-51.3431772413764,5.50334918665333,-65.5056546581338,3.99806806779246
308.16215540631,-51.6828574003737,5.13596495361481,-65.1305179097366,7.05959974896756
309.8806097281,-52.1576363996301,2.95660235021799,-64.432899566418,3.30994335209167
311.395576178745,-52.8147213754945,1.33934796893061,-63.5497306559151,3.97258493931352
310.565432856681,-52.9830142215973,2.52396089637151,-63.5282096415301,3.37533289563545
309.327688497608,-52.4304214640544,3.8654390532871,-64.2487809231574,20.9100379263379
307.069102620124,-52.9216762282264,7.16032984127388,-64.0230682211725,3.05830412072262
304.278665011165,-51.3290045217322,10.8081506938518,-65.777783962999,5.14701522291839
302.704754308507,-51.3468460786412,13.2053581579778,-65.7807936815759,5.62701252461854
302.606723703675,-52.2169593106305,13.3293421159301,-64.9101039550814,6.14306445530603
301.85506944255,-52.2211017446257,14.4143950331682,-64.8941418178839,3.35287964603292
305.49323331272,-53.2414729441565,9.38457894007422,-63.8175977096181,3.5174922546736
303.314311422458,-53.4210297929875,12.3450575347826,-63.7056924048167,4.69707968946646
304.34734312493,-53.6263663317865,10.9793094863578,-63.4812100596811,4.74656656393079
304.399661754738,-54.0272060102206,10.9551060927704,-63.0793300150331,3.46960327569931
302.019625578664,-54.2892135275393,14.0256902529191,-62.8307725990623,3.45384941932738
299.225890600702,-49.1100793249849,19.2981424178618,-67.832430846337,4.10074548347696
297.844620902737,-48.7927961577977,21.8229848760873,-67.9797751297976,3.40140998053085
299.883517768835,-49.6109853078042,18.0029696128841,-67.3953116779754,11.8885765021469
299.845677722507,-49.7245248293561,18.0296236543118,-67.2796157351861,4.66874710485696
298.607107069632,-49.9813805802062,19.9614633780253,-66.9076452775043,4.17841938018415
295.326323395795,-49.310117418288,25.6478226125121,-67.055883497237,4.43852143579192
297.711165196584,-50.0268006134712,21.3772361326204,-66.7546621440318,3.98617275775294
296.255346401664,-50.0993009087962,23.6247187772369,-66.4670384936307,4.36550219470463
295.760759635441,-50.1748774145215,24.3367179504134,-66.3093134747613,4.42370132731057
297.677012362173,-50.9535048867037,20.9640594281253,-65.8426979598533,4.7628536257195
294.694613592505,-49.3072112420811,26.6507037386622,-66.9293943729258,3.94742252031495
294.957240250077,-49.3884606560472,26.1709143122781,-66.9071875923019,5.15249716738453
294.89862567327,-49.4828358733453,26.1872402630233,-66.8056079498357,8.3248046165578
294.48982758606,-49.8395370121429,26.5299219536017,-66.3828459150632,3.84311306620173
293.08127828154,-49.9762797042907,28.5140920889959,-65.937296615033,5.73833942369589
291.38066583042,-49.2365739488808,31.7361432089614,-66.1637565938085,9.86138845786014
292.018782734248,-49.8460215878216,30.1782256156131,-65.7887335433606,3.57697552370856
291.272196403758,-49.6621021363701,31.432621300639,-65.7505302378538,4.55598945650395
292.677496808071,-50.2099686113681,28.8828235728761,-65.6229213206772,4.21277198541018
290.917569862813,-50.0033746100837,31.5649900340526,-65.3433612637554,3.73791588164579
291.07603565878,-50.3411695421044,30.9937066765786,-65.0844252353632,4.49258413469605
291.022321943949,-50.4981712716785,30.9055256724385,-64.9281156780605,6.33641294902362
291.463885407693,-50.5659674366471,30.2373858196824,-64.9863386286226,3.75084064544092
293.201462150658,-51.1407616079764,27.3248909704425,-64.8803863688223,11.3857978248006
295.21625840965,-51.4501215472153,24.2732533693186,-64.988743404027,3.15618020138178
295.185374066514,-52.0188331711946,23.9430246292326,-64.4374687356202,6.19863331357653
292.760014453536,-51.2847727055324,27.8079940709363,-64.6463214107811,3.82784313432023
291.934197918507,-51.7010176645184,28.5448415279853,-64.0667186584681,3.21749648367204
300.150749651959,-51.7392826135031,16.9828307890773,-65.2998104331883,8.90201227123161
300.289839606097,-51.8414411248042,16.753803738168,-65.2068237799584,6.06833452554696
298.010085083245,-52.6105155953742,19.7478223843147,-64.2536298967626,9.1374211442302
297.342641679163,-52.8213540896575,20.5674431327503,-63.9710209160116,3.15039063570123
300.004178624667,-53.7779015900143,16.7061181640407,-63.2627949763186,4.01323793595991
301.360965178742,-53.9145033349068,14.9110358596937,-63.1887085962903,6.13666687433582
296.835343144579,-54.6918232232528,20.3919207972475,-62.0783444757694,11.5162371150783
295.03037354485,-53.1487773107902,23.4421460442797,-63.3252452606678,3.03318992140623
295.034537128853,-53.2326354005246,23.3860517719314,-63.2452296376931,13.8867033102745
295.015431803361,-53.2164068137722,23.4203154155424,-63.2577348627842,9.80814643276748
293.882073945146,-53.4928135846993,24.6716107861608,-62.7973983011757,3.35370270288902
292.390879994984,-52.8811567085507,26.9712234311681,-63.0765749036957,15.2381480604271
291.392694807577,-52.2644444127524,28.7374658686388,-63.4175558691539,3.8644217325458
291.567259037391,-52.481792466833,28.3283948515797,-63.2597411918629,5.26381820327547
290.952354763512,-52.6364466204943,28.9505575244625,-62.9690377912805,3.31396518199302
293.072650055789,-52.9650966915602,26.0547481091251,-63.1411270048185,4.87404654495455
292.347058166796,-53.251432033857,26.7340996265376,-62.721429259172,4.96122735879003
291.96300476453,-53.1202352496188,27.3062932369201,-62.7600407532119,4.37384768723159
295.702298055502,-54.0805259092791,22.0683936868193,-62.5276390288787,3.64098014681781
287.692340146068,-43.6195218395798,45.6415043909015,-69.4239363717341,8.93070047150578
287.030854008039,-44.4772299092168,45.0422970271136,-68.4671830997253,3.58245733603488
284.752051127407,-43.1148879037922,50.8104671744169,-68.2632415951503,4.86560815730883
285.181660170778,-44.1925498452085,48.1348527526991,-67.7586781399377,3.93854210168067
287.595214329151,-44.7984399781481,43.6415845113113,-68.4862709241483,3.56102041716702
287.313697468026,-45.0407703362319,43.6328820809345,-68.1725027388164,3.67796450705327
286.706151147547,-44.892448672074,44.7640471143413,-68.0034397823917,9.00064257565494
285.623724578141,-45.1593100364317,45.7746912366284,-67.2901373912343,22.1101601542488
286.490175971074,-45.8791677682419,43.3655428345168,-67.1594790479926,4.44311975153943
285.858587839943,-45.8259413399224,44.3046041401943,-66.9102593031464,3.6572672973109
284.116774195786,-44.3185597511973,49.259592256528,-67.117270723774,4.78539040767432
282.302916924336,-43.1234967214729,53.7559794771245,-66.8726250030577,4.29132519562693
280.774377973578,-43.222223575527,55.1865155125107,-65.911212215772,4.95411929556083
280.615150178651,-43.018367545623,55.7597550161097,-65.9303166759004,6.52389190241067
281.067501162322,-43.6490058079076,54.0334037201715,-65.8382939424923,6.54004627606193
282.079357306983,-44.2880847204414,51.7040981430379,-66.0296611363364,4.55829640930866
281.128360677838,-43.8348981983131,53.6039195939819,-65.7641533094996,7.95482863602557
283.076692796439,-45.2216900257975,48.8278032745511,-65.9634572045946,5.07859274659631
282.762752248829,-45.0335674578972,49.5337494116847,-65.9229943259084,3.60389139289983
284.362824873133,-45.558352258407,46.6835511637906,-66.3865665465651,5.14552345112468
283.066709146038,-45.6537397634507,48.0609853616585,-65.6667597606757,13.0873176519928
282.826773664663,-45.5940010844022,48.442467866225,-65.5834576796217,5.47977993826974
282.357325558455,-44.7027202398624,50.6077991184653,-65.9200341783486,6.37907262432661
289.007839427574,-46.1801839273986,39.2554445229088,-67.9895765126107,5.89208327701627
285.25826787657,-46.2349417103035,44.3945052804045,-66.3274070294752,10.9829345379893
285.126236697206,-46.8799726152475,43.4987570593744,-65.7868700414737,3.87188715653222
286.372727962859,-47.1038847914228,41.5490235693813,-66.1650532609623,4.63809385235715
285.811584437146,-47.6523845857035,41.4263355437037,-65.4996884748307,4.67558335073217
288.261016934766,-48.1898506829289,37.4303781047482,-66.0429599266002,5.06874459216649
287.500213261397,-48.1473763030476,38.5141468892805,-65.7905792663599,6.18116508642336
289.808132848043,-48.7399430182971,34.5650802299247,-66.1166775706851,4.73087662807795
289.623121002568,-48.9227915971395,34.5993808786077,-65.8974252134881,6.22819830595376
286.312092308352,-48.0053076814536,40.2640143314698,-65.4323807864835,3.67216095013437
285.843717088869,-48.273382650528,40.4577054258885,-65.0286856164664,5.84428212771704
285.298324021006,-48.2425128359383,41.1710963614506,-64.8251933541505,3.84007614160935
284.061792577372,-46.3627029966326,45.6579363706149,-65.6674289577067,4.8348261945411
283.115671073617,-46.7554221490259,46.0986142016223,-64.9301784633712,3.72627744229015
284.556808567173,-47.1518722796597,43.7582877196666,-65.3252208269698,4.70359317979297
282.059015174877,-46.2661543580766,48.1088265012538,-64.7365250336581,27.286979590442
282.769576948618,-47.744842578932,44.8605585014099,-64.0641076314902,5.33904038192888
280.725886934387,-47.7474102449413,46.9911853801768,-63.0695401417837,6.83685497192663
282.486291671451,-49.0977855011004,43.0635303920644,-62.9579165574583,8.95309673639754
280.951874975745,-48.6327424559543,45.3458240776178,-62.5777583100226,4.94661337146755
280.997151912095,-49.1251824364703,44.5367052651976,-62.25677423472,4.21933209888005
279.422496243641,-43.203717196041,56.538672976819,-65.1007210110723,5.41493696317793
279.55266379838,-44.3198522196698,54.2304789370408,-64.5611280430749,5.08541690820984
279.174312414354,-43.8251109003492,55.5405153096646,-64.6121745848232,4.02088475324794
277.433894517956,-44.3284612414795,56.0981225450256,-63.2867835406276,6.18922536095485
278.862920169594,-44.8231269553324,53.9194345051501,-63.870905905384,7.54032395594667
277.874016991675,-44.9879332510939,54.4887859494353,-63.1975875279467,7.2459616600227
276.380593709135,-44.6844698797762,56.2802061590621,-62.4596721328132,7.29712792937082
274.417428357282,-42.7611832282569,61.3597237597483,-62.0975464765128,4.85589280359854
275.079981255116,-44.5939597786744,57.4266479680361,-61.7003858533919,5.91417859794457
275.032890772882,-45.5485377002018,55.7213936299763,-61.202125793169,6.10093867715158
274.269501062641,-45.533700412363,56.2931630852153,-60.7448147041045,3.96043691797358
272.731370119043,-45.2226745654134,57.8702177144468,-59.9354339471564,4.37755728408107
279.668044401596,-46.5637847740932,50.0231349191656,-63.2865164914612,3.5067866029278
276.472938689473,-46.106550745694,53.6242426320683,-61.7642509645641,3.62516669329069
277.915974479039,-47.0019087058947,50.8593978469945,-62.0683162897812,3.5238293635459
276.183225786983,-46.9133811394566,52.4456328490074,-61.1529795542642,4.27958036379235
280.223340070338,-48.2160117193007,46.7213303799778,-62.5060554585116,4.55001027751214
279.297298887655,-47.6969306281216,48.4465145841329,-62.3757345358714,5.89313370904692
280.081417812176,-48.3836788659552,46.5880825636958,-62.3237958086392,5.84431832878678
279.775576234491,-48.4768583577218,46.7287914319934,-62.1103399323273,4.64094609011767
280.012707129526,-48.7730827487608,46.0347834349729,-62.0288229071221,3.84325590698028
278.574137241963,-48.5321277221239,47.7376204689718,-61.4705541286352,3.33250085475439
277.733986864922,-47.5285483699868,50.1220596686215,-61.6539643762065,4.83109695060795
277.524394941034,-48.116678110526,49.3228685322665,-61.1854156333333,4.69282501120741
277.557030976222,-48.5885996071111,48.5266718216884,-60.912205241356,4.44461696171236
274.674690451131,-45.9285757871095,55.3037632708009,-60.7947791315893,6.21075964339922
274.609811271062,-46.8168281339933,53.8006971825009,-60.2999655660044,6.92107349241866
274.009582429349,-46.0590468944048,55.5429886494133,-60.3292569176339,9.17796188268413
273.721011632589,-46.5366050898438,54.9095180692799,-59.9190767868978,3.71741863168898
275.431193978129,-47.7374264748109,51.6304989667827,-60.2698638423576,5.21777438174128
273.97541903517,-48.2991298224457,51.7649866235942,-59.147788970925,4.4831529302168
290.104133920949,-49.9387215803126,32.7470745939897,-65.1616061964496,6.72527579778823
289.35533104195,-49.9121448539798,33.7790304196234,-64.9525393679972,12.9212115350088
289.425962116141,-50.3150501085357,33.2235450012651,-64.6233014662971,4.9487335582504
287.578595015992,-49.9450002757457,36.0221054366491,-64.3307972742034,4.08342410082965
290.175174507876,-51.9303249654587,30.5677047508819,-63.4079413940093,4.93679122867601
289.019341897124,-51.6536544065048,32.2681163014927,-63.3264822359579,6.96219953664162
288.802468180451,-51.6040232147651,32.5841502411398,-63.3053763279999,5.16533169101026
287.625948960333,-50.8246689989496,34.8892009373112,-63.6044609522399,6.61229610465621
286.197916120641,-51.0672799380613,36.270525803948,-62.9101458354391,5.02329436333397
285.193833462299,-50.7135572638035,37.8523203759502,-62.8323452181916,3.41341777726524
285.203612925882,-51.1645771065912,37.2621347207732,-62.4718585342985,4.50048882991188
284.241949233124,-51.2165403557057,38.2339028792094,-62.0699653164127,4.08725535581127
283.477158035682,-50.8924760504092,39.4671863295416,-62.0258188728375,6.34946398396662
285.005416262508,-52.1936890760087,36.2014323825115,-61.5627128998579,7.82598886679215
282.986225622338,-51.7936432706191,38.7737603277727,-61.1329359585761,6.97104701130308
289.676233361881,-52.7100973246041,30.4131518592849,-62.5736024404123,7.45054674303275
288.696119395092,-52.3754739449412,31.8969534999381,-62.5970094818956,3.26210381482725
287.113033547416,-52.9170303954672,33.112500639161,-61.6520839682454,7.57492074024135
286.548488838801,-53.0937430211027,33.5302394600133,-61.3251754212603,3.13836978582921
286.936240094321,-53.614131771407,32.5636870244868,-60.9980273692329,4.49898782535768
290.943082790439,-54.3613857571153,27.4970396042464,-61.3829953708337,3.21165785933549
288.610710369843,-54.1899310825831,30.2097226380061,-60.9663842821686,4.84657283261984
291.082121227594,-54.9025593345516,26.9155821440281,-60.9132876090299,6.82376486040522
288.213459416673,-53.9876608289734,30.8284781229899,-61.0387011205115,3.2269373587097
288.121309571223,-54.0224968237443,30.8935935637222,-60.982570063527,3.84193676450789
287.240305183447,-54.4000757474064,31.449108118375,-60.4045848622751,3.01341359142514
286.782651207563,-54.4538920600979,31.8632872766237,-60.2265194920931,3.67175485752199
283.842658077595,-53.1255407644983,36.2650640828625,-60.3944996870592,3.34408562394984
282.037245539694,-52.3258081573317,39.0040190984841,-60.3512994675163,4.11081579784764
282.934170402858,-52.8142567144463,37.5271514676486,-60.3137295204533,4.74461933458315
281.307032778431,-53.0211890381973,38.7856379924332,-59.5342188708858,3.20426857584636
281.006576774121,-52.9557870854473,39.1401221327686,-59.4662360508807,99.3291638317976
282.668194630383,-54.6511580220277,35.5844618764988,-58.7550757483964,4.73630057735692
279.926208225266,-50.3757454448501,43.6765932988724,-60.8874532434565,15.4353457245374
278.904939984607,-50.3844871160446,44.5795326438246,-60.4096136591137,6.88883669160339
277.133935994032,-50.096292551169,46.5116286735,-59.7483176181195,3.67000346229456
276.30868917276,-50.07739740077,47.2000340894193,-59.3495585139198,4.21897568254733
280.568310244855,-50.7995398562755,42.4684588496212,-60.8746263349923,4.19801554091482
279.867291672638,-50.9874948116313,42.8428436770253,-60.4305775042935,4.21506097431574
277.932845457771,-50.4990625018307,45.2429682585521,-59.8736034797519,5.32872920705989
275.776651249191,-49.1818033376897,49.012191295118,-59.6220871757971,8.21787019677767
275.785769722997,-49.682612052931,48.2167679940867,-59.3260811044547,3.55058408837373
273.934161379831,-49.1960048945072,50.34533113364,-58.6309524089224,3.41972013662735
275.064306403237,-50.7383237590956,47.1397278045961,-58.3176892169425,7.11199822360357
274.639723180083,-50.3953381575322,47.9702304896559,-58.3095005952981,3.75426511507757
272.66232018367,-50.3888848230246,49.3450542607321,-57.2835787416363,3.30927595841416
273.509323972624,-51.3050889534897,47.3913618440856,-57.1952577958945,12.9515122768802
272.555856006993,-51.1759984804921,48.2202529064048,-56.7840822084993,4.25712820665587
279.955883557791,-51.983359615391,41.3690647729467,-59.7560924396865,4.15908987281659
280.290556810158,-52.701390673029,40.1081205047538,-59.369631297489,3.91930179563313
279.528795946346,-52.3164476587565,41.2882257406957,-59.3342596205736,3.44699089601251
280.006614145785,-53.3792713156643,39.4706170223766,-58.7521758033327,71.7064378805476
278.800409375075,-53.0466444221287,40.9207727312416,-58.5022848752631,3.4483474431641
277.536618970666,-51.8673252341131,43.5767200110486,-58.7729776916248,4.593545873646
278.397939440595,-53.0064423634874,41.3045573921307,-58.3614167352145,3.11238410950994
276.480512949693,-52.4724142676162,43.5511879653234,-57.8867039490959,3.63133863105601
280.07680249907,-53.5774445172883,39.1566006401873,-58.6322100671346,4.49550723185485
279.720553204789,-53.6699413124557,39.3399679635935,-58.4223709848952,21.8643217055561
280.03355024626,-54.3499965911182,38.2231077961887,-58.0344254526004,14.1822915985619
279.305545174041,-54.2916607953255,38.8951100964902,-57.7971804383335,3.9307954592927
277.448994942612,-53.7382737655057,41.0818306021736,-57.4437737622622,3.35455450160029
276.473485442906,-53.1905775557687,42.5622839022658,-57.4012143439801,6.76279904142682
277.145735136784,-53.7669358678491,41.2766777271149,-57.2956698364755,3.77175455307482
276.104775125446,-54.2459120205579,41.4177949090955,-56.5225464162601,5.86953682213995
275.897720987743,-51.9368700824024,44.7535693850066,-57.9689132629938,5.24199917174568
275.753088009566,-51.7983201941144,45.0619327583821,-57.9898706424738,4.7212686067702
272.829747334785,-51.4186213818017,47.6781179101506,-56.7847242086831,3.55787109543603
272.722627384776,-51.8541013726552,47.1049530307978,-56.4770271443931,3.77442357698176
272.065670927194,-52.5413253027558,46.5277833644977,-55.7484245459206,4.40336648960921
276.071325549027,-53.1239376004751,42.954210216008,-57.2676345239893,17.6509957061142
275.050982206225,-53.7611267952728,42.8208574841163,-56.390131552173,3.34936243635118
274.148504275499,-53.6940329574193,43.5370416561225,-56.0282911851917,4.4686857506218
273.131133609791,-53.0030304663367,45.1810114809959,-55.9885049167947,3.17444501154999
273.278212375489,-53.1693601736616,44.8495406863567,-55.9559045495731,3.97100980197191
273.251703543147,-53.1153247297327,44.943055222966,-55.9767221633229,3.16076504694898
271.905182506386,-52.6825521071697,46.4255609977511,-55.5868148066792,4.33800831068263
272.694847754671,-53.3155455460805,45.0249373015165,-55.5905152699568,5.60819901210585
273.636078342453,-53.7952901167306,43.742614375671,-55.7303159148679,8.00953553957084
273.57185084505,-53.8348587174626,43.7309302112537,-55.6759080600946,3.10766333110192
272.514533569263,-53.8976835659098,44.3300511679784,-55.1496047178661,3.85289644452733
271.84965554903,-53.7315289870978,44.9766785600393,-54.9387925368967,3.85278257255491
271.246100901109,-30.0054672001717,89.3771461938729,-62.1113450666504,8.08820918499989
272.033758100659,-30.8453479474461,87.5862762628451,-62.8049488739265,4.3859828916098
272.352977288051,-31.2735905767936,86.6395870323993,-63.0745686431179,11.0963542480763
271.90552275067,-30.8678213539319,87.5371848791069,-62.6948656340428,4.43085808295038
270.23252209272,-31.1793181045023,86.8663188403055,-61.2619789707007,5.09568277107103
270.941095159858,-31.9330374318792,85.2703897164253,-61.8578547783623,4.28877449798093
270.056593805722,-32.4878672595469,84.1567939050358,-61.0929059664313,5.58434318468676
267.102431060386,-29.5298772569364,89.9241015968295,-58.4934556393137,5.46216471247919
266.517297166261,-30.287243949435,88.4200956837697,-58.0405200772039,12.9543759772598
268.75921538554,-31.5601964476428,86.0752774447745,-60.0061724705598,8.80938963481615
268.593770965735,-31.2094613245327,86.7718175618046,-59.860624614603,5.0407874543382
268.44592712564,-32.172913329857,84.8553049204341,-59.7391899631752,4.56557610442227
266.698270502874,-31.5394096001415,86.0623413302698,-58.2497802393372,5.6045199992039
267.683820123899,-32.3790548658625,84.4611179759229,-59.0930797422493,6.13781444669713
266.95672475034,-32.4070811377806,84.4129758845058,-58.4789940835915,4.35698194378649
272.218925668099,-33.0319642673939,82.785032236443,-62.8783285395929,4.67159746591729
270.059548643098,-33.7846845778418,81.4806055444455,-61.0236546011356,5.05713157789982
269.368437058003,-33.928618071659,81.273785520929,-60.4406627842357,4.20660994800362
270.345184992265,-34.4312923506988,80.1043459136876,-61.2026344522535,8.9020746329339
