ra,dec,pmra,pmdec,star_id,type,period,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag,ebv,parallax
332.214952183698,40.6419996977733,-0.934505506141775,-3.68521307644087,320,long,266.16175279111,13.500800132751465,9.154470443725586,10.604299545288086,0.17521199584007263,0.648601671705779
335.293363873438,39.7201182398756,3.24743481509352,-6.3812095387734,321,rrlyrae,0.620020878744603,12.680100440979004,11.968999862670898,12.42650032043457,0.12467700242996216,0.466179233043089
333.093244495299,40.5317454093946,3.8548696787006,1.70154611344946,322,short,0.14968405147699,17.69700050354004,16.59760093688965,17.340999603271484,0.1733890026807785,7.40824909800223
333.004505420018,41.5016755860237,-4.4419993756288,-5.57361775672386,323,long,198.715409979721,12.714099884033203,9.783349990844727,11.001199722290039,0.17615599930286407,0.419323814967084
333.680697128125,46.3651330183728,-15.2991279047634,9.78841957223107,324,long,464.487749577619,10.15149974822998,6.969099998474121,8.244660377502441,0.19054299592971802,1.42600440093376
320.395325470596,36.0969985929708,-3.78878048483417,-7.03898688124464,325,long,556.275782770026,14.696200370788574,10.581999778747559,12.081999778747559,0.1858929991722107,0.502718093821514
337.822035414591,42.7313198447157,-8.15938660023599,-7.95784709888101,326,long,66.7710667331774,11.918100357055664,8.235360145568848,9.601920127868652,0.1395310014486313,0.862045768565453
339.249797516019,45.0320804747262,-4.87138046370188,-7.78668175420911,327,long,254.454204486491,12.844799995422363,8.371159553527832,9.75553035736084,0.16868500411510468,0.84576000987374
339.916497200619,45.1459127249716,2.77979628907268,-6.87678121293354,328,long,337.695255656959,13.167799949645996,8.268719673156738,9.764880180358887,0.14480599761009216,1.20102533018332
339.34962820348,48.9659415338752,-2.06157496135329,-2.39551046843811,329,long,222.974610765275,14.74839973449707,9.862290382385254,11.487199783325195,0.15726099908351898,0.861013109486269
335.20677723528,47.111432514011,-3.2017169937494,-5.01045358722216,330,rrlyrae,0.589850794465419,15.058300018310547,14.272700309753418,14.75629997253418,0.17388999462127686,0.154025422209224
340.515479661876,49.3192003443037,-10.1680445520617,-14.0838486503899,331,long,668.518287122527,12.668499946594238,7.871829986572266,9.424059867858887,0.16335999965667725,1.25086505279099
341.170476376463,49.7325492064046,-5.65736686688916,-4.7834792707657,332,long,508.711102392648,13.338000297546387,6.847599983215332,8.18729019165039,0.17700299620628357,1.01593611309249
302.31002294244,59.5338810934146,0.939764695495787,0.208118214728284,333,long,583.44658194122,11.336600303649902,7.6475701332092285,9.04358959197998,0.16686399281024933,0.70450143273207
304.681724705714,60.6038115920442,-5.39531434053008,-4.04798167069896,334,long,270.360418927759,14.311800003051758,9.485770225524902,10.84469985961914,0.169064000248909,0.744393284686402
302.335182002398,61.0405127692998,3.4678304946341,-5.49084676620111,335,long,321.440343114081,9.556949615478516,7.772140026092529,8.668069839477539,0.1729779988527298,0.871265131129528
301.464678713597,60.6548146241532,0.571526511179261,0.190124860564304,336,long,165.357665148583,10.409299850463867,6.7259697914123535,8.127610206604004,0.1398410052061081,0.782653834121804
299.883923157703,61.5224959480186,-4.75955602672939,-4.30293356839876,337,rrlyrae,0.586012173239817,15.190099716186523,14.438799858093262,14.899100303649902,0.10109899938106537,0.156768959512067
296.504518150673,62.27655114148,-4.77583915085006,-2.7946413403421,338,long,365.604466935109,12.784500122070312,10.510600090026855,11.657999992370605,0.055277999490499496,0.16455005664896
299.64178621212,63.500543346497,-0.555917089684872,-1.7522687031572,339,long,232.773037690189,12.63539981842041,10.135299682617188,11.265199661254883,0.11924300342798233,0.258435464852003
296.962741295615,63.4046892272373,-2.88553007028702,-4.38884039368919,340,long,546.261666585119,12.836899757385254,9.631999969482422,10.873800277709961,0.07190000265836716,0.301084593823774
293.762720937046,62.3295088259904,-2.99667130503915,-0.23677334545155,341,rrlyrae,0.471169626019611,14.527899742126465,13.876500129699707,14.243499755859375,0.05512300133705139,0.154820664017516
300.957688021582,64.925313330484,-1.66209434243595,-5.38031679727456,342,long,189.453622240524,13.570899963378906,9.297789573669434,10.597200393676758,0.199864000082016,0.551703540864324
296.387033270318,65.8091580974543,-10.4357595576712,12.403594162764,343,rrlyrae,0.641240407548072,14.997699737548828,14.248900413513184,14.717900276184082,0.11073199659585953,0.134770167293414
287.427631389645,64.8589423017968,9.90423731872203,3.74305138127196,344,rrlyrae,0.476475310712207,10.51159954071045,9.864259719848633,10.253800392150879,0.07627999782562256,1.29555821458391
291.0241623429,65.6534618692647,-9.56657124011303,-7.37197147585192,345,long,62.8755339508235,9.071649551391602,5.577020168304443,6.9593400955200195,0.06617199629545212,1.66391281132001
289.585965710154,66.4134474299754,-14.9821985000388,28.9151526742989,346,rrlyrae,0.592081789386983,11.544400215148926,10.839599609375,11.27970027923584,0.043877001851797104,0.710566552507915
292.586362310401,66.6255852643051,-2.17771546991967,3.07205575535971,347,rrlyrae,0.637238812762918,15.503199577331543,14.720600128173828,15.21560001373291,0.0821399986743927,0.135596272033308
291.551967507595,67.1280737071031,-1.97119752182937,-7.76584060997216,348,rrlyrae,0.731468230167682,14.508199691772461,13.772100448608398,14.23270034790039,0.07677499949932098,0.10532947595171
13.9941487508143,-26.383187844625,4.46661996016455,-0.647633917215891,349,rrlyrae,0.520642917078378,13.65880012512207,13.098899841308594,13.474300384521484,0.021578000858426094,0.161574360482659
15.7848293275784,-25.5048471744815,15.0600285706668,-3.99960391088185,350,rrlyrae,0.575109082295446,14.32409954071045,13.652099609375,14.053500175476074,0.03224699944257736,0.254795621035845
10.1027109770113,-21.5762350441389,13.1849307666976,-8.6145710874448,351,rrlyrae,0.56536739416107,13.600500106811523,12.981599807739258,13.371600151062012,0.015596999786794186,0.233679142502818
16.6182796183774,-20.9264261373412,1.69583565544036,-0.785269802640475,352,long,129.318991112097,11.06350040435791,8.82349967956543,9.886260032653809,0.01864599995315075,0.264987696197636
14.299367138482,-19.5975088908018,33.4849600556599,-5.84289798188577,353,rrlyrae,0.480547257717134,13.196700096130371,12.658699989318848,13.001999855041504,0.019703999161720276,0.241484313640817
14.6223207301424,-15.1467587806406,14.6509086851885,-7.64661654434944,354,rrlyrae,0.51715381903519,13.814800262451172,13.18690013885498,13.583200454711914,0.023161999881267548,0.216551675420528
21.551378660421,-17.6450280270389,14.1913278675175,1.00009478647224,355,rrlyrae,0.460064636455566,14.338199615478516,13.715900421142578,14.18850040435791,0.01912599988281727,0.164447453246556
15.4388757632406,-12.13407696832,8.44063849374947,-13.5147571743697,356,cepheid,28.1309194273695,10.475199699401855,9.029250144958496,9.79419994354248,0.03223399817943573,2.38400024925982
11.3359386373499,-4.32358766869662,-0.57647371240145,-7.87493991112726,357,rrlyrae,0.56666940442975,13.553000450134277,12.88029956817627,13.303600311279297,0.057659998536109924,0.24731774429507
11.0354035613998,-2.24596221479749,-10.1252145697242,-16.787688741028,358,long,492.376971048765,9.362420082092285,6.773600101470947,7.906829833984375,0.02751700021326542,0.939157553407757
3.05998872228519,2.33056202035091,0.704354089948661,-17.5803537030285,359,long,370.502640734434,10.443400382995605,6.84915018081665,8.18671989440918,0.023871000856161118,1.00773747218507
12.2680483737474,2.42098077647568,12.7271553522079,-2.60541152966346,360,rrlyrae,0.526552087971341,14.214900016784668,13.587200164794922,13.988900184631348,0.02274099923670292,0.240869802300349
353.745451514988,13.7350158328377,19.4004189524158,-8.14096091120235,361,rrlyrae,0.694120943409362,13.467100143432617,12.72439956665039,13.19159984588623,0.06880299746990204,0.266873582601646
