ra,dec,l,b,phot_g_mean_mag,parallax,pmra,pmdec
114.668729431188,-25.8344153443608,241.103238740306,-1.99250378771704,14.2062,12.3276804190646,-122.784973770462,-90.5166663478258
269.74945542473,-14.8803889566386,13.6926907498835,4.47368459208726,9.58139,10.7960554970783,15.258604576741,-12.3275847289279
304.25783411021,9.58994594191609,51.7194812255365,-14.1351212865938,12.3117,14.3797568714755,3.24984215299725,-82.0892904876358
69.8155879332858,44.2732982578373,159.834759608463,-1.6712868306479,14.4057,16.8712557629727,106.566529280784,-180.389411946709
256.532631991679,61.6644777330015,91.1790884382604,36.0639761142427,13.3482,10.3416894905036,-49.5376971322434,32.0630100614036
35.8013983938068,73.3159125825273,129.49240333498,11.6239858930234,13.8343,10.9266793595628,133.56097900409,-156.109115030558
106.881344959319,-10.2888112062914,223.911911065423,-1.14747069062376,10.4236,11.7744734877042,-2.70161224818429,-32.9645145195801
243.847855071157,-47.4363406679056,334.672286055568,2.47016691520371,12.9872,12.6605503072405,-115.743546468032,-86.8608962856914
133.896029524783,-49.5445364932215,269.108147652882,-2.82156266868369,13.8968,11.0114296568874,-199.046118270551,184.117616535901
170.911594963264,9.64502038517234,248.945119195715,62.9001623703207,12.4941,31.5704670170992,17.8473486080232,-70.0660774664303
53.4395167949628,-57.30626294419,270.914115458732,-48.4910589874375,12.2278,10.7594082447879,56.3840726936055,36.782702069352
185.291000957549,1.90495291922232,285.614007318594,63.7541395242416,13.672,10.8722009778568,-168.092086190279,-128.613022360595
82.5096223125285,12.126036626351,192.472689469694,-11.9351287203372,12.415,12.8845554195973,56.7230927623277,-65.3724699487129
314.871957405569,-33.6172240982937,10.5041450363533,-40.1907194094421,7.11983,14.9067501174754,100.213226509467,-145.033941646612
158.149054086998,-1.94847796584723,248.3615064024,45.6989038997865,13.0096,16.8404240624999,-409.550190631065,-40.3032888225672
108.524588754741,53.8123100182384,163.276506020059,24.8276776148305,14.1439,23.5107989815864,9.98487316943657,46.6197745885554
68.6250269511324,28.2766637656186,171.283393858213,-12.9987559506457,12.444,17.0422402841378,24.5102079000729,27.2929867922012
64.5253307909535,-48.5295846550732,255.645471811129,-45.009856260448,11.3072,13.5374180175494,58.8047782022129,64.1661969333628
155.871728565121,55.7206921667843,155.512635403577,51.0025015498363,13.7782,17.2520595815356,-60.6141167479518,-40.151119421945
224.038613461982,25.0878931006262,35.8680179142154,61.9988250373025,7.92311,11.9255722443205,-59.6540113886149,41.6898170257378
202.815135207848,42.1062722188761,96.9800323753504,72.9564747149094,5.7676,12.9377306398734,-96.194267616697,27.5440002760748
103.984653017509,0.446802460450174,213.047312830958,1.20511723607607,12.9279,12.0027215722689,-66.0649216901222,96.1980917769731
339.332626762961,-53.6370602953228,336.616414877121,-53.8111611416617,13.3203,12.4915525051969,107.492683438559,-66.6136857327402
181.535785024901,38.8281756312139,159.040336537364,74.9559261227834,9.39258,12.7619179113854,-28.4634278062026,-62.7118956577793
347.7719337358,63.2075108950805,111.902883992142,2.50498019833265,14.4038,12.360529471461,71.5531687729189,-2.68472640461963
233.551276833759,20.0820677750031,31.1427763647279,52.2187321198007,14.7029,10.5526501909933,-94.9040488408931,-162.666548330494
42.9353448666446,-8.26936857497055,185.040967092993,-55.8670458791257,9.37009,32.3364381049473,29.9049395314267,-10.4112781710658
207.240485209727,-22.5642023794374,319.949049371745,38.3992648499122,11.7362,10.8776249425882,-208.452464716208,-62.8487002477337
8.98094531610492,-30.169653906463,350.233127174961,-85.4361051291288,14.1115,13.6812818219974,69.1586869108993,17.41468428595
137.112899909505,27.5434473362677,198.839248861195,40.9207505300437,8.13157,20.3568444351512,-51.8193742426155,73.5240272961606
11.0708011533524,31.3980377613688,121.142271433813,-31.4488492122548,9.12446,29.5793376180589,27.3360314931247,-34.5202919694796
321.767153776231,-36.2046075438941,7.797035663228,-46.085712965704,13.2277,15.2554836070581,93.8488596852116,-90.3928756321148
155.540333146469,-44.5740181413904,276.867792177985,10.6122291317751,14.6019,13.4586480375127,-105.764400312667,-53.6946377910201
279.831161337338,-70.7571121227198,324.138772657005,-24.5200825842999,11.249,12.2388896613352,11.1599634623898,-39.315502783672
169.118294945447,39.4630469336401,174.866547492858,66.7467707906068,11.8484,10.008496290522,1.11992478509036,-51.6838144591206
289.119409293682,29.9728705203564,62.4578441065996,8.2643075179143,14.8359,11.416471503833,-44.0396013801406,50.0374461686548
23.9370448356741,42.4800779113656,131.585654122433,-19.645901556094,14.3547,14.5746530544272,93.5860344571587,-32.068548140707
334.287893537795,-18.584620858583,38.1785175945611,-53.596664232119,13.8743,16.1343435103846,6.04769306902038,-2.54397523328928
351.399511194803,-42.8899449784024,345.210655129782,-66.5193459099578,11.6751,11.445191746976,97.1818675808071,-11.5883400572916
295.779705067472,24.5967739242931,60.5232151287948,0.507348288640271,6.71155,23.1126709589634,87.2818960502171,-270.880582863758
153.090898846359,-33.7520057507221,268.84276256576,18.3867975239179,14.6276,10.0045217271447,-88.5893544986498,19.7043415058538
255.855902495372,-34.3856744863972,350.44354969761,4.35639143147898,10.4951,11.2105722099366,28.9573475166807,-22.5785535959147
311.649565250169,11.5576093891161,57.5514952682924,-19.1820934125021,13.3423,13.3422448869148,-21.6940675214097,-76.8917962706366
0.0957801193276121,37.9674784971949,111.956869487531,-23.8138085793122,14.1777,22.7421842197047,265.461069942293,-58.9910197734795
82.3338571015203,-3.21719809465224,206.241663367894,-19.7034359289295,13.462,10.7303510703708,-36.1810167983646,-83.3566234185494
68.2734259950208,45.1735094659749,158.430920163443,-1.87618857224074,10.0772,20.6014151958833,23.3089467325626,104.456313762548
198.078748788932,-26.4215810660147,308.727120774113,36.2151388672188,12.0853,16.2140011750179,-239.191578304903,-43.4657100079794
220.181557927885,16.4183933587668,15.6426019615888,62.541213121274,4.82012,11.3444901584795,14.4294619443876,16.513250249128
79.1755686501269,-80.8198298436935,293.171798085467,-30.4760858709883,11.0118,16.2973132827507,63.8282638205719,77.6678448202078
31.7047467803006,29.2693773043402,142.078638816569,-30.7843718299589,6.71109,12.4299696801421,-4.17504600722847,-6.28126336519803
305.825908742735,33.6327549856002,72.8358974567268,-2.09638431662102,14.5695,12.0374784822755,-4.84027336911025,-81.8257744003944
116.732247326488,-24.3179405464699,240.715725763865,0.382873063770195,14.8418,11.9307780887054,-46.0187657298085,46.5118194007863
9.12642736671961,50.4221263077865,120.497871249837,-12.3790396037356,10.6344,21.1259405053253,-4.74647663261477,4.65276103847846
254.438610018298,-72.6193069993057,318.965443290436,-17.9767502752079,9.08664,10.0929696024916,-71.8429179180097,-52.6547585903819
8.27743300384528,7.63551468023246,115.006449256482,-54.9539478429378,14.5079,19.3477568464743,382.111996069487,14.1307285596224
40.4833221315729,20.2965657334601,155.241896535605,-35.5495635478919,9.51921,13.7485668171421,-151.092593349005,-29.5692367440433
104.397085008157,6.11817814970035,208.176297101133,4.14860769918952,13.5577,11.9382159674532,-1.06547619015101,-42.0513750145179
129.973611943415,-17.051431231688,241.307815816342,14.719452366269,14.642,14.1907332692833,41.1100963493434,-64.5164276560481
112.698412653003,20.84312622711,198.099415335118,17.7203685299621,14.0862,12.2754533457824,-65.2721934674396,-130.087430085478
18.5160037803349,-11.8322426271758,143.172088040845,-73.8083264071227,8.547,10.3772809181854,14.8130370339495,-26.0652666319016
220.664316171186,37.6371212097401,64.1738254219194,64.4028914789715,14.9341,27.7600592169986,34.2249516378737,-170.762706541634
5.38320672732214,19.5733995231943,113.322881671761,-42.7396957211068,11.7158,20.816921916606,110.216295657344,-56.2876175687518
18.829244042088,18.1037962792667,130.88476814511,-44.3989048191079,13.6333,18.2378013430961,293.204242746578,-39.3604927873733
20.3672417890899,31.3418548939307,130.419823211482,-31.0928849405922,12.7777,35.4899412133181,541.373586466659,-122.005333518984
166.040763891327,-31.1907104865628,277.4281666049,26.3145812096405,14.946,10.8161112650085,-96.6050019752355,-15.0246622774859
252.226096732513,13.7649793638998,31.9785973569493,33.295663958073,10.8781,16.9632950559644,86.9509873074936,-193.61479722797
90.2521587860996,60.259718238234,153.423369342025,17.4310927351802,11.2742,12.3276732719844,-39.0285852275743,-13.6598326089954
335.053335394634,29.51892829933,87.5827897784097,-22.7819641448832,8.86014,13.3972511313686,63.7846435842909,19.7710503327505
89.7332937841189,83.0554938749773,130.418782763201,25.3534749217783,14.8794,10.5622884894104,-16.7095467733071,-45.5313287888801
99.2721271194278,19.7527342340806,193.703108504207,5.83677788915233,9.6802,31.632792756564,10.2996744337807,-34.2359175800002
300.092692762372,-29.3137144111467,12.0367468738575,-26.9461415474859,10.6691,13.2425326013362,38.7361000280898,-180.199918411528
11.5387361014863,8.43775826193627,120.68666264443,-54.4109589566192,10.4614,10.2056000217623,15.319277515812,-6.37732448816523
94.7227974178285,-29.7946987503041,237.139638849609,-19.6265999727239,14.1801,16.1801340261959,39.6676077140245,-92.7222079512532
247.255865985935,27.8003938180428,47.002466191188,42.1436864303737,14.7283,26.6136611376627,4.9845646507779,14.101066118938
256.880982470336,-48.2484759311997,339.842721453431,-4.62211723326241,8.99029,36.514592379094,26.5232511786296,-35.8412476362557
147.849116593069,-47.6506783014747,274.361687955406,4.98335362414853,12.7617,21.2763099098666,-20.9673765844465,64.1437337259629
16.4625936151515,-26.3101874604072,199.485097258602,-86.6794328128212,11.1645,11.7637020322946,116.584572407087,-57.031264660538
50.7707356842339,5.817902484084,176.687319816849,-40.7174626423875,12.5745,16.9317100615135,65.2005291317733,-42.5500378795212
329.592761607411,-59.4551217200395,333.162919271793,-46.2249778724634,14.6419,14.4194255784563,-12.9172280739694,-67.2115196581351
250.875498728251,20.715980131778,39.3262664854391,37.0297543232587,7.04587,21.3511130588722,21.7484079217621,-30.962936702112
191.948382031544,-14.0449198860606,301.589541516732,48.8173310196668,10.9036,12.6632892857915,16.1555637119445,-32.5857779062827
343.721589845993,-18.7967202519761,44.0127528233449,-61.9850745457531,10.3163,15.5393282422132,49.5737355627134,-159.351908186761
214.245033194989,19.6540268465651,16.6170033815349,69.0344651212819,13.2145,15.4078002228723,-68.0670850063633,21.9816769336764
73.3312411667004,-10.8532742969918,209.374045194261,-31.1075456484776,13.6587,16.0608069380806,17.8585746889432,-72.034492699807
173.721904197964,-59.8924186132702,293.462980589123,1.56452868467103,13.6681,12.1258850683851,-70.5861655039493,51.9911704110765
99.0946531469702,-22.235064507774,231.432910478321,-13.0993314883583,14.578,11.0341585070305,-57.9724857396764,-15.0864893533356
58.0530546477843,6.11780249689566,182.503468582704,-35.1009904937445,11.3076,10.4650936374254,-44.5883359975844,-82.1715503437459
136.633684840957,-7.25464983193175,236.741561230204,25.6721689353704,8.48686,11.138025957129,0.205191470698135,-14.2455073761555
136.617136128537,54.7325898439666,162.528379585662,41.1357298620536,9.30867,10.7309157534496,105.126485588115,-51.6947177079744
328.320193999876,-21.6211460342625,30.6670921661512,-49.2652629262846,14.9289,19.6904010641943,25.5562337092249,18.4736381997186
319.683692603439,23.0728320259098,72.1129442263395,-18.1830865341907,11.9194,19.6485993795697,-401.864441819439,-297.880187891627
76.3934079659333,16.527742188651,185.366405778453,-14.5090352369674,12.5862,24.4495842768749,-17.4629661669857,-3.17419850300798
78.4145929523159,-69.5330191047959,280.414142104487,-33.7781955787353,10.7968,11.3083298894948,10.2418925656325,64.9022564839586
204.461580118353,48.1378849788791,102.730218876077,67.1294073647748,10.2682,47.2224739367171,-201.170508623586,-140.285854851342
264.931771353941,24.1139392784325,48.1043960381209,25.8705913281413,13.7613,10.6974058973956,4.4354169033632,-59.2441906387862
131.134899159498,-11.9671257648514,237.609125139676,18.5350988442469,14.6706,14.3265561073041,-61.5200649047322,46.2369184622772
295.679521142026,-10.9485855081942,28.7678858963004,-16.2893726955249,11.3069,11.3590581796151,-50.9564161868529,-102.2863166486
179.186486780465,52.2767184204874,141.407153967351,62.8453360653653,13.4967,10.5929369745313,43.6656710181643,-44.6690087137967
198.538233117323,-14.2821011599773,311.207589503877,48.2243166650406,7.76072,10.3559507025582,-115.233403913683,3.51296786585829
130.628183384821,8.76590814275624,217.79026220928,28.6394312445333,11.6955,21.0817895712342,-106.085483336693,8.19289185569542
16.5879631133253,-33.9932611421697,278.796735545366,-82.4230684765406,11.1023,17.6888685249361,47.3476206576725,-10.7018325721312
140.651609762322,62.8429140287732,151.43094866849,40.8927874211934,10.1602,12.3074412973134,-140.819279227573,-43.7189479526261
163.789710998636,34.1039884968619,190.144754603477,64.1272939596446,11.1166,11.3143386431894,28.0339388827808,-30.178572115679
133.766891199198,-71.5944545955876,286.497391206313,-16.7573420024455,13.1136,56.9846291155798,-209.511748815136,512.011739943622
120.24069633654,13.0156685985491,208.766019273233,21.2064416906818,11.7849,36.2250924590873,-209.006619085489,-95.1596890278577
188.79232511459,-30.2248752899122,298.764231908274,32.5151899592554,12.6679,10.5735566123881,-69.7279604423716,1.22692972462734
125.24207264936,5.53412861736159,218.331696986882,22.4137922365711,14.6441,13.4539135368284,-73.0418233514191,18.0109376496246
70.4391558210622,-30.8220654008303,231.681492728261,-40.0450110013532,13.2744,12.0932520261334,58.2933029372105,-54.4689976229136
237.845596423781,-1.16548606026405,7.20635645644456,38.3208136188914,11.5928,11.4956601394285,7.22346672934159,-61.0983042532933
78.5419238789406,-44.9529296001039,250.491558429185,-35.5579163878948,14.5305,15.897496457686,16.6376374634019,-46.9026837273799
69.9239460947798,-24.6660072206557,223.777452425457,-39.0520077002542,13.458,10.7599256689101,20.0450107792263,32.3810794169411
200.795477206785,-40.1471700798751,309.482767856519,22.3204584511637,13.4623,10.8825038806049,-174.104360270046,-24.7681226952996
0.216840395143227,-2.28404190228748,94.804288493247,-62.3615157143237,14.8013,11.2555605035905,-68.1014888541943,-123.218546769397
54.6869387647792,28.6162956877159,161.870590925013,-21.3325951698383,13.3238,11.4499318511554,-120.698898983669,-24.309594538127
188.585903581231,19.6190179602123,274.471419836476,81.5299355373839,9.37502,11.5261387560427,-59.2017793578472,-22.5010763469203
198.204994459758,34.8888198257876,93.719105671784,80.9918691070949,8.39487,16.3284792535833,-18.424931501413,47.6946137048187
83.7047546717675,-84.5359473657404,297.040489593142,-28.797710064894,14.4105,13.4699075533254,65.0947111730528,-65.9543865235124
165.93663010989,-52.6390629785676,286.866262027247,6.84081276714908,11.9619,10.3189874447817,102.742372853674,-125.551547961098
322.04409790048,-27.00730930273,20.8782672321765,-45.0770012458808,11.5246,14.6413286377747,-113.115430462998,-103.203418948969
224.309628451437,18.1239121208792,22.3267171569498,59.7026689300982,12.7785,12.4103518247732,28.341740769421,-77.1713455538064
167.84978110436,-59.6030060519031,290.578512892087,0.847742134024296,14.9942,12.9236796327895,-50.9276842997603,11.7116637100906
38.6842497829659,-18.7878871373058,199.04765092522,-64.8606313439732,10.5147,21.6127059185871,157.148743092128,155.909385482768
117.231775511616,-0.94560821154898,220.451828937463,12.3192654467528,12.8325,15.6621991840607,-31.7630032472524,-63.5423049728715
97.318749105004,-80.7211418395588,292.494825593357,-27.6373020746786,10.575,13.0843422555267,4.08824375724629,8.02554961941684
168.270687945272,46.2230306952223,161.913401877425,62.765603595299,8.06756,10.4790332031261,-43.1261980205936,-6.77794463387384
123.443972731798,-50.1879709810301,265.6135003957,-8.62210119432347,11.3586,11.8850157820822,-49.5809177959304,50.4073395718506
19.3055708176403,56.2441911312518,126.531283895694,-6.44725525875823,13.8716,10.0286842085454,190.479243889559,-23.2601913527545
163.363478073136,36.3117937939663,185.353993067665,63.4098656703082,11.4257,15.7965740884265,48.7660322490476,-77.3639045710144
329.434582405849,44.4443783811596,93.2097289338019,-8.17406633111588,14.647,11.4422061046849,114.057725098175,-7.15481869990362
88.9513047817562,40.6133476519312,170.972078978797,7.72564329526508,11.4122,28.6229308064996,-51.6767399785382,-110.717889257173
336.060135573756,-7.61123470003815,55.2746902851051,-50.0641954541241,13.1293,17.6431426687383,118.375840046843,16.9797076369929
136.264342479591,-39.9312345823151,262.964102222664,4.76368567262286,13.3151,13.0387100600367,-107.363650653078,65.9129934667601
1.84022723195377,-4.55695617844957,96.0250300124682,-65.1002443944771,10.916,14.1555674473523,-60.0630061308385,-101.803606798445
243.920898605964,-43.707950587055,337.300682766633,5.12093189957547,14.8448,16.0219611163342,-170.950381965171,-135.216579057957
48.4010926845951,38.8996166967278,151.021339576136,-16.096185036262,13.1874,12.3988478065281,62.3945439415341,-41.4488031422888
179.495226477176,43.1864565202763,153.475183947201,70.6321126777955,13.6159,11.775817711867,60.1100396105127,-30.5552761524932
133.2572210798,9.18395077978905,218.680888875507,31.1538636433189,8.44388,16.334909331552,119.326465784987,-272.426753432913
167.609296164373,15.5361209893353,234.078210871553,63.8541052312153,14.411,15.6346835655854,-318.946795858184,-87.2336783888917
107.828758789334,14.2883733219772,202.291736231276,10.7920649486565,10.7164,16.7040694445603,61.5753959003196,-171.50464689336
42.15620463163,22.5968898381835,155.43281652693,-32.7763979638446,9.92432,11.9741175446432,54.7573336988039,-359.149643811859
344.624966171481,9.82555231651158,82.531801634975,-44.0098268201971,7.51683,22.7364904416612,109.661568901466,-1.4432279780861
329.008959883539,-38.3645862596495,4.46261210014754,-51.8359353778041,11.7516,12.1356342628584,45.8396340945527,-43.9409593418807
90.640680727733,-39.9360368649362,246.501112512392,-25.9214989443487,13.4723,16.2005665097777,1.47412921260157,10.6220304530034
355.562726186442,45.0097841221081,110.290691316553,-16.1570124485533,10.6076,21.7538713730082,58.0867001046972,-93.2244279593991
306.892590301594,38.4400536441449,77.2593262011411,-0.0239181365071089,5.60831,11.9748620324383,-28.0035501370855,-68.7941857580248
198.805736175044,-19.2052637322089,310.658426495492,43.309368178937,8.37359,10.1622547022705,-8.04810205272426,-75.8139356724232
356.092221188686,13.0376983465129,98.7578139197259,-46.6619056769635,10.2532,11.693869243442,11.9431421879814,-136.328980351681
126.672136938364,61.6407950257296,154.921330895641,34.8856835575451,14.9708,11.5756485235426,0.730461845844595,-9.28241355927195
109.981270190072,33.5927056294448,184.617567816989,20.1330462729731,14.2405,14.3166372910101,-33.8668905029368,-71.3784824148887
258.354839461201,43.2947523935033,68.4467894762874,35.5464764838304,14.3662,15.5083745889932,-12.5040505742799,-88.808727764021
38.7258008207002,-7.26199449272614,178.696013053699,-58.434211087392,14.6172,19.2277577707724,117.93690427983,-26.8689083314351
321.967702776338,-9.35485950537042,43.2317314040305,-38.906134985757,13.4123,26.0990751127338,-182.163623450144,-215.877120877261
145.611338097759,4.75411335909348,230.714817650474,39.7813110107425,11.5803,11.5285577214558,-7.11210412089981,-53.4907430206272
141.313279185567,-18.1235552658267,249.213634921374,22.592127812093,14.8406,11.5252250806649,-155.622360693236,71.0484947632023
277.840752144734,64.9039760152921,94.7644092724283,26.4847922530991,12.2744,53.9835882354349,-2.09262458442423,65.9759031554841
53.9624689290836,-32.1795802701757,231.153042297648,-54.1405939989175,14.8268,14.372032385477,-152.915409678332,-222.613788475651
249.681231142904,30.4536002086408,51.042616433025,40.6140695155138,12.431,21.4588061382329,-182.558930983295,-115.402431352928
