time,phot_g_mag,phot_bp_mag,phot_rp_mag
1697.15521318609,11.7396071989806,nan,nan
1697.33138919166,11.7077043911694,16.3267661401661,10.0040734560534
1729.94282055846,11.2433261003991,15.5808097380875,9.59123935852847
1730.01683135229,11.2706761681706,15.5794491791426,9.60162219755629
1777.12101112002,9.57468132395305,12.0102545708654,8.10971168282359
1777.19498862732,9.54897897419985,11.9335993521324,8.09412578737991
1786.87508168301,9.31816226403289,11.7477499070312,7.99958101499069
1786.94908643335,9.27020233635097,11.7338633786294,7.96253825153854
1826.57671456141,9.66191209243684,12.4851497547142,8.14544831329434
1826.65071782122,9.64049862769609,12.5157061991974,8.17815583886674
1880.80684700337,10.299628389856,13.9210598709173,8.76116602624401
1880.88082447428,10.3082478559949,13.9730018735075,8.75285640849561
1939.62231456713,11.0486943598178,15.2257951030327,9.47745504147337
1939.87248162771,11.0669867429462,15.265275126467,9.51005128914412
1940.12264284247,10.8956157928466,15.3106670829501,9.51378619049959
1940.29881321336,11.0771532951808,15.2220145581297,9.54700235039404
1940.3728188276,11.0725763235362,15.2750743920166,9.51336167036372
1940.62296491948,11.0759615133476,15.2740358347822,9.4843791544241
1940.79914275924,11.018308269458,15.2617376618555,9.57288519733549
1940.87316167948,11.1054028973407,15.2741303710017,9.5100179522016
1941.04928313766,11.0316349458164,15.2804896624102,9.54540724083594
1941.12332258476,11.0613069550569,15.3090825273735,9.54124569874531
1941.29944008216,10.9760592256346,15.2917906729014,9.54928872241496
1941.37349689261,11.193103812672,15.3599572526394,9.52230125052312
1941.62365405789,11.0976251674055,15.3007545807711,9.55535857713352
1941.87381821049,11.0558365839878,15.2984588494501,9.56050285670798
1942.0499786689,11.1091079413989,15.3653593996719,9.53562360196655
1942.12399040783,11.1484370951661,15.3279171008648,9.56897595206891
1942.30022361058,11.0393157265522,nan,nan
1942.30013923986,11.0395903165434,15.3793723569831,9.5347387883735
1942.37414961555,10.9938876912964,15.3176890306744,9.56933021871378
1942.55030507585,11.0639988493901,15.3104091657749,9.66173701376212
1942.62431909242,11.130236024275,15.2408684387907,9.58663180565299
1942.80047200561,11.0850739274932,15.3170950985681,9.55859708338981
1942.87448804079,11.121612270734,15.3209306405857,9.51725533860552
1943.05063687572,11.1069919172714,15.3239572043148,9.55536396341728
1943.12464626292,11.1222508346979,15.2902452672039,9.58584009096558
1943.30081152497,11.1180537625776,15.329611198907,9.52987048389141
1943.37481032997,11.0645297993364,15.266363921126,9.59307288949841
1943.55097157951,11.1270550546577,15.3695398811005,9.55456251193606
1943.62497899546,11.1304769963924,15.282552844493,9.5586027289677
1943.80114365843,11.1444550993683,15.4024304485549,9.52064785702858
1943.8751531427,11.1362656808275,15.3764232081825,9.52376960043255
1944.05125051706,11.031722944517,15.045368998748,9.57250852969889
1944.30143895904,11.0929326310419,15.3670708134287,9.56364144229508
1944.37548564677,11.1553704166335,15.3520483456246,9.47928649068199
1944.55163005525,11.0453214063082,15.3447721293072,9.60129212597479
1944.62562432044,11.1417587397412,15.3115853412522,9.52093828218394
1944.80179982115,10.9827641573165,15.3349231913596,9.60520225039543
1944.87578896143,11.1529781064311,15.3510850284309,9.44446134963173
1998.04264385508,11.7352384223554,16.3563563212347,10.0814825064497
2054.77858039113,11.451980505971,15.6870568816097,9.81713579875215
2099.72705723195,10.4002368051835,13.9876423973313,8.8931993160768
2099.8010694423,10.4274350432982,13.9929077368388,8.86791849992163
2099.97720116859,10.412601987934,13.9681901877889,9.2284021670285
2100.05121277331,10.3774998421515,13.9700509238422,8.85715292807662
2100.2273977785,10.3858271010638,13.9603967972762,8.82689437040096
2100.30140560206,10.3779289218009,nan,8.82815525258447
2104.22991876887,10.3071493114739,13.7226574232727,8.79981610102019
2104.30392352742,10.2960968762885,13.6885633783505,8.73357956055218
2104.48008716145,10.2918876491668,13.6571327357973,8.71402445205306
2104.55409468394,10.3172616987048,13.6939429058523,8.73973268278744
2104.73025569468,10.2973672800708,13.6601589237428,8.73611951137799
2151.90992611763,9.27071518613867,11.7513430450875,7.83818354036237
2165.23689260368,9.15556177350463,11.5222166134015,7.69658168117644
2165.41303952892,9.11487134301693,11.5074130771081,7.70861426437042
2202.37236520117,9.16853399161559,11.9597868340686,7.70203972981869
2202.44636692158,9.13870828209845,11.9644882257763,7.74547673242867
2233.60484626046,9.66247630758196,13.0059798699426,8.10862081751518
2233.67884960711,9.69458086285893,13.0097433879373,8.07665662971016
2257.35517524185,10.1293180868713,13.7696195989272,8.59237714694495
2257.42921073638,10.1392535847277,13.8203530124507,8.60130239728113
2316.17171876433,11.1916052148544,15.376232910447,9.5853311059812
2316.34787682306,11.1610152248623,15.315082208153,9.61420226443492
2316.42189557882,11.1875566640132,15.3752535312657,9.59029973882482
2316.59805631267,11.1980206391543,15.3416969272979,nan
2331.93007124042,11.3649263218446,15.7322574183106,9.85068333372232
2332.10624636038,11.4684025260225,15.749321165933,9.77476586087314
2332.18024541937,11.3703195147705,15.7222083552951,9.82269092474845
